ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,listened
2024-04-03 06:34:37+00:00,android,198520,IT,93.33.135.121,Ottima Scusa,Willie Peyote,Sindrome di Tôret,spotify:track:0XhdO6hPMLByA0nk8HAiGN,,,,trackdone,trackdone,False,False,False,1712125881,False,108
2024-04-03 06:37:40+00:00,android,180342,IT,93.33.135.121,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,trackdone,trackdone,False,False,False,1712126080,False,130
2024-04-03 06:40:56+00:00,android,195349,IT,93.33.135.121,Missili,Frah Quintale,Lungolinea.,spotify:track:5dcyltc1ataieXIeTqhH3t,,,,trackdone,trackdone,False,False,False,1712126262,False,147
2024-04-03 06:43:29+00:00,android,151470,IT,93.33.135.121,Spingere,Il Pagante,Spingere,spotify:track:3RgpMcg7uRz9b4Sbn1iXec,,,,trackdone,fwdbtn,False,True,False,1712126458,False,38
2024-04-03 06:45:17+00:00,android,108100,IT,93.33.135.121,On Melancholy Hill,Gorillaz,Plastic Beach,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,,,,fwdbtn,fwdbtn,False,True,False,1712126611,False,63
2024-04-03 06:47:41+00:00,android,144050,IT,93.33.135.121,Pray For Me (with Kendrick Lamar),The Weeknd,Black Panther The Album Music From And Inspired By,spotify:track:77UjLW8j5UAGAGVGhR5oUK,,,,fwdbtn,fwdbtn,False,True,False,1712126719,False,47
2024-04-03 06:48:04+00:00,android,22414,IT,93.33.135.121,ELEMENT.,Kendrick Lamar,DAMN.,spotify:track:1EaKU4dMbesXXd3BrLCtYG,,,,fwdbtn,fwdbtn,False,True,False,1712126863,False,201
2024-04-03 06:48:07+00:00,android,2394,IT,93.33.135.121,"Bitch, Don’t Kill My Vibe - International Remix / Explicit Version",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6WfA83OCEsiZ2IOTbUF4UQ,,,,fwdbtn,fwdbtn,False,True,False,1712126886,False,137
2024-04-03 06:48:09+00:00,android,2562,IT,93.33.135.121,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3VYzbU22BooAROigHHwycs,,,,fwdbtn,fwdbtn,False,True,False,1712126888,False,176
2024-04-03 06:48:11+00:00,android,2025,IT,93.33.135.121,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,,,,fwdbtn,fwdbtn,False,True,False,1712126891,False,79
2024-04-03 06:48:13+00:00,android,2195,IT,93.33.135.121,Never Let Me Down,Kanye West,The College Dropout,spotify:track:34j4OxJxKznBs88cjSL2j9,,,,fwdbtn,fwdbtn,False,True,False,1712126893,False,206
2024-04-03 06:48:17+00:00,android,3887,IT,93.33.135.121,Jesus Walks,Kanye West,The College Dropout,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,,,,fwdbtn,fwdbtn,False,True,False,1712126895,False,174
2024-04-03 06:48:52+00:00,android,35291,IT,93.33.135.121,Guasto D'Amore,Bresh,Guasto D'Amore,spotify:track:4CQNELF3U3gyNcI6sLr6yK,,,,fwdbtn,fwdbtn,False,True,False,1712126899,False,48
2024-04-03 06:48:54+00:00,android,1661,IT,93.33.135.121,SESSO OCCASIONALE,Tananai,"RAVE, ECLISSI",spotify:track:2jLUl0xElM30KU1dDXnVIF,,,,fwdbtn,fwdbtn,False,True,False,1712126934,False,45
2024-04-03 06:48:55+00:00,android,1484,IT,93.33.135.121,bellissimissima <3,Alfa,bellissimissima <3,spotify:track:2qrCResILkL1JFeRBrv3qA,,,,fwdbtn,fwdbtn,False,True,False,1712126936,False,44
2024-04-03 06:48:58+00:00,android,2223,IT,93.33.135.121,In Italia 2024 (feat. Emma & Baby Gang),Fabri Fibra,In Italia 2024 (feat. Emma & Baby Gang),spotify:track:6nxQV4fJgfvyfZRPPJm1mO,,,,fwdbtn,fwdbtn,False,True,False,1712126937,False,36
2024-04-03 06:48:59+00:00,android,1470,IT,93.33.135.121,MA CHE IDEA (feat. Pino D'Angiò),bnkr44,MA CHE IDEA (feat. Pino D'Angiò),spotify:track:1kKccj5wYXTj3gTpUIMoac,,,,fwdbtn,fwdbtn,False,True,False,1712126940,False,34
2024-04-03 06:49:01+00:00,android,2051,IT,93.33.135.121,DIAMANTI GREZZI,CLARA,PRIMO,spotify:track:6KM80DJGk9gehJMDmKuzfv,,,,fwdbtn,fwdbtn,False,True,False,1712126941,False,64
2024-04-03 06:49:04+00:00,android,1691,IT,93.33.135.121,UN RAGAZZO UNA RAGAZZA,The Kolors,UN RAGAZZO UNA RAGAZZA,spotify:track:60NDVF7fFIq13aO9rIN80c,,,,fwdbtn,fwdbtn,False,True,False,1712126943,False,61
2024-04-03 06:52:22+00:00,android,198193,IT,93.33.135.121,Sinceramente,Annalisa,E POI SIAMO FINITI NEL VORTICE,spotify:track:60QN1JrgYM7jcfW8pdQFqT,,,,fwdbtn,fwdbtn,False,True,False,1712126945,False,62
2024-04-03 06:52:24+00:00,android,1460,IT,93.33.135.121,TUTA GOLD,Mahmood,NEI LETTI DEGLI ALTRI,spotify:track:371l4ekF9cDC2D5WuuabU6,,,,fwdbtn,fwdbtn,False,True,False,1712127143,False,50
2024-04-03 06:54:05+00:00,android,102002,IT,93.33.135.121,redrum,21 Savage,american dream,spotify:track:52eIcoLUM25zbQupAZYoFh,,,,fwdbtn,fwdbtn,False,True,False,1712127145,False,150
2024-04-03 06:54:08+00:00,android,2531,IT,93.33.135.121,VULTURES,¥$,VULTURES 1,spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,,,,fwdbtn,fwdbtn,False,True,False,1712127247,False,31
2024-04-03 06:54:10+00:00,android,1358,IT,93.33.135.121,End of Beginning,Djo,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,,,,fwdbtn,backbtn,False,True,False,1712127250,False,65
2024-04-03 06:54:47+00:00,android,37282,IT,93.33.135.121,VULTURES,¥$,VULTURES 1,spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,,,,backbtn,fwdbtn,False,True,False,1712127251,False,31
2024-04-03 06:54:48+00:00,android,1530,IT,93.33.135.121,End of Beginning,Djo,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,,,,fwdbtn,fwdbtn,False,True,False,1712127288,False,65
2024-04-03 06:54:52+00:00,android,4230,IT,93.33.135.121,Beautiful Things,Benson Boone,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,,,,fwdbtn,fwdbtn,False,True,False,1712127290,False,64
2024-04-03 06:55:18+00:00,android,26226,IT,93.33.135.121,Monster,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,,,,fwdbtn,fwdbtn,False,True,False,1712127294,False,64
2024-04-03 06:55:21+00:00,android,1883,IT,93.33.135.121,Per dimenticare,Zero Assoluto,Per dimenticare,spotify:track:4xapIn6OHVjfotQKcgOL8K,,,,fwdbtn,fwdbtn,False,True,False,1712127321,False,21
2024-04-03 06:55:22+00:00,android,1470,IT,93.33.135.121,Can't C Me,2Pac,All Eyez On Me,spotify:track:7rUchbZxrhF29Q0vYjKEU0,,,,fwdbtn,fwdbtn,False,True,False,1712127322,False,55
2024-04-03 06:55:23+00:00,android,1395,IT,93.33.135.121,GOSSIP (feat. Tom Morello),Måneskin,RUSH!,spotify:track:44Xyja7xYPlVC6v2CeweSi,,,,fwdbtn,fwdbtn,False,True,False,1712127324,False,72
2024-04-03 06:55:25+00:00,android,1010,IT,93.33.135.121,la noia,Angelina Mango,la noia,spotify:track:49R1F3rIdSzuPk7AcHi6d1,,,,fwdbtn,backbtn,False,True,False,1712127325,False,55
2024-04-03 06:57:35+00:00,android,130240,IT,93.33.135.121,GOSSIP (feat. Tom Morello),Måneskin,RUSH!,spotify:track:44Xyja7xYPlVC6v2CeweSi,,,,backbtn,fwdbtn,False,True,False,1712127326,False,72
2024-04-03 06:57:36+00:00,android,1303,IT,93.33.135.121,la noia,Angelina Mango,la noia,spotify:track:49R1F3rIdSzuPk7AcHi6d1,,,,fwdbtn,fwdbtn,False,True,False,1712127457,False,55
2024-04-03 06:57:38+00:00,android,1752,IT,93.33.135.121,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,fwdbtn,fwdbtn,False,True,False,1712127458,False,177
2024-04-03 06:57:39+00:00,android,1138,IT,93.33.135.121,All Falls Down,Kanye West,The College Dropout,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,,,,fwdbtn,fwdbtn,False,True,False,1712127460,False,151
2024-04-03 12:54:33+00:00,android,147240,IT,80.210.98.102,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,fwdbtn,logout,False,False,False,1712127461,False,230
2024-04-03 15:57:18+00:00,android,400508,IT,93.33.135.121,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,appload,trackdone,False,False,False,1712159297,False,230
2024-04-03 15:59:24+00:00,android,125040,IT,93.33.135.121,fukumean,Gunna,a Gift & a Curse,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,,,,trackdone,trackdone,False,False,False,1712159841,False,84
2024-04-03 15:59:39+00:00,android,14468,IT,93.33.135.121,Black Beatles,Rae Sremmurd,SremmLife 2 - Deluxe,spotify:track:6fujklziTHa8uoM5OQSfIo,,,,trackdone,endplay,False,True,False,1712159967,False,48
2024-04-03 15:59:42+00:00,android,2256,IT,93.33.135.121,Who Can It Be Now?,Men At Work,Business As Usual,spotify:track:5BCykgPXc7zEBg2oU0klvy,,,,clickrow,endplay,False,True,False,1712159982,False,15
2024-04-03 16:00:56+00:00,android,73528,IT,93.33.135.121,Ottima Scusa,Willie Peyote,Sindrome di Tôret,spotify:track:0XhdO6hPMLByA0nk8HAiGN,,,,clickrow,fwdbtn,False,True,False,1712159985,False,108
2024-04-03 16:03:55+00:00,android,180342,IT,93.33.135.121,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,fwdbtn,trackdone,False,False,False,1712160058,False,130
2024-04-03 16:07:11+00:00,android,195349,IT,93.33.135.121,Missili,Frah Quintale,Lungolinea.,spotify:track:5dcyltc1ataieXIeTqhH3t,,,,trackdone,trackdone,False,False,False,1712160238,False,147
2024-04-03 16:08:24+00:00,android,72301,IT,93.33.135.121,Spingere,Il Pagante,Spingere,spotify:track:3RgpMcg7uRz9b4Sbn1iXec,,,,trackdone,fwdbtn,False,True,False,1712160433,False,38
2024-04-03 16:08:26+00:00,android,1563,IT,93.33.135.121,On Melancholy Hill,Gorillaz,Plastic Beach,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,,,,fwdbtn,fwdbtn,False,True,False,1712160507,False,63
2024-04-03 16:08:29+00:00,android,3062,IT,93.33.135.121,Pray For Me (with Kendrick Lamar),The Weeknd,Black Panther The Album Music From And Inspired By,spotify:track:77UjLW8j5UAGAGVGhR5oUK,,,,fwdbtn,fwdbtn,False,True,False,1712160509,False,47
2024-04-03 16:08:51+00:00,android,21571,IT,93.33.135.121,ELEMENT.,Kendrick Lamar,DAMN.,spotify:track:1EaKU4dMbesXXd3BrLCtYG,,,,fwdbtn,fwdbtn,False,True,False,1712160512,False,201
2024-04-03 16:08:53+00:00,android,1874,IT,93.33.135.121,"Bitch, Don’t Kill My Vibe - International Remix / Explicit Version",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6WfA83OCEsiZ2IOTbUF4UQ,,,,fwdbtn,fwdbtn,False,True,False,1712160534,False,137
2024-04-03 16:08:54+00:00,android,1047,IT,93.33.135.121,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3VYzbU22BooAROigHHwycs,,,,fwdbtn,backbtn,False,True,False,1712160535,False,176
2024-04-03 16:09:35+00:00,android,41140,IT,93.33.135.121,"Bitch, Don’t Kill My Vibe - International Remix / Explicit Version",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6WfA83OCEsiZ2IOTbUF4UQ,,,,backbtn,fwdbtn,False,True,False,1712160536,False,137
2024-04-03 16:09:42+00:00,android,7225,IT,93.33.135.121,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3VYzbU22BooAROigHHwycs,,,,fwdbtn,fwdbtn,False,True,False,1712160578,False,176
2024-04-03 16:09:48+00:00,android,5928,IT,93.33.135.121,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,,,,fwdbtn,fwdbtn,False,True,False,1712160585,False,79
2024-04-03 16:09:55+00:00,android,5593,IT,93.33.135.121,Never Let Me Down,Kanye West,The College Dropout,spotify:track:34j4OxJxKznBs88cjSL2j9,,,,fwdbtn,fwdbtn,False,True,False,1712160591,False,206
2024-04-03 16:10:00+00:00,android,5404,IT,93.33.135.121,Jesus Walks,Kanye West,The College Dropout,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,,,,fwdbtn,fwdbtn,False,True,False,1712160597,False,174
2024-04-03 16:10:02+00:00,android,2517,IT,93.33.135.121,Guasto D'Amore,Bresh,Guasto D'Amore,spotify:track:4CQNELF3U3gyNcI6sLr6yK,,,,fwdbtn,fwdbtn,False,True,False,1712160603,False,48
2024-04-03 16:10:07+00:00,android,3991,IT,93.33.135.121,SESSO OCCASIONALE,Tananai,"RAVE, ECLISSI",spotify:track:2jLUl0xElM30KU1dDXnVIF,,,,fwdbtn,fwdbtn,False,True,False,1712160605,False,45
2024-04-03 16:10:10+00:00,android,2536,IT,93.33.135.121,bellissimissima <3,Alfa,bellissimissima <3,spotify:track:2qrCResILkL1JFeRBrv3qA,,,,fwdbtn,fwdbtn,False,True,False,1712160610,False,44
2024-04-03 16:10:12+00:00,android,2248,IT,93.33.135.121,In Italia 2024 (feat. Emma & Baby Gang),Fabri Fibra,In Italia 2024 (feat. Emma & Baby Gang),spotify:track:6nxQV4fJgfvyfZRPPJm1mO,,,,fwdbtn,fwdbtn,False,True,False,1712160612,False,36
2024-04-03 16:10:17+00:00,android,4802,IT,93.33.135.121,MA CHE IDEA (feat. Pino D'Angiò),bnkr44,MA CHE IDEA (feat. Pino D'Angiò),spotify:track:1kKccj5wYXTj3gTpUIMoac,,,,fwdbtn,fwdbtn,False,True,False,1712160614,False,34
2024-04-03 16:10:21+00:00,android,3899,IT,93.33.135.121,DIAMANTI GREZZI,CLARA,PRIMO,spotify:track:6KM80DJGk9gehJMDmKuzfv,,,,fwdbtn,fwdbtn,False,True,False,1712160619,False,64
2024-04-03 16:10:23+00:00,android,1417,IT,93.33.135.121,UN RAGAZZO UNA RAGAZZA,The Kolors,UN RAGAZZO UNA RAGAZZA,spotify:track:60NDVF7fFIq13aO9rIN80c,,,,fwdbtn,fwdbtn,False,True,False,1712160623,False,61
2024-04-03 16:17:41+00:00,android,341945,IT,93.34.129.101,Sinceramente,Annalisa,E POI SIAMO FINITI NEL VORTICE,spotify:track:60QN1JrgYM7jcfW8pdQFqT,,,,fwdbtn,trackdone,False,False,False,1712160625,False,62
2024-04-03 16:20:39+00:00,android,178467,IT,93.34.129.101,TUTA GOLD,Mahmood,NEI LETTI DEGLI ALTRI,spotify:track:371l4ekF9cDC2D5WuuabU6,,,,trackdone,trackdone,False,False,False,1712161063,False,50
2024-04-03 16:26:59+00:00,android,378322,IT,93.34.129.101,redrum,21 Savage,american dream,spotify:track:52eIcoLUM25zbQupAZYoFh,,,,trackdone,fwdbtn,False,True,False,1712161242,False,150
2024-04-03 16:28:07+00:00,android,67950,IT,93.34.129.101,VULTURES,¥$,VULTURES 1,spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,,,,fwdbtn,fwdbtn,False,True,False,1712161622,False,31
2024-04-03 16:30:46+00:00,android,159245,IT,93.34.129.101,End of Beginning,Djo,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,,,,fwdbtn,trackdone,False,False,False,1712161690,False,65
2024-04-03 16:33:28+00:00,android,161338,IT,93.34.129.101,Beautiful Things,Benson Boone,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,,,,trackdone,fwdbtn,False,True,False,1712161848,False,64
2024-04-03 16:35:45+00:00,android,137290,IT,93.34.129.101,Monster,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,,,,fwdbtn,fwdbtn,False,True,False,1712162011,False,64
2024-04-03 16:35:49+00:00,android,144,IT,93.34.129.101,Monster,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,,,,backbtn,backbtn,False,True,False,1712162152,False,64
2024-04-03 16:35:49+00:00,android,94,IT,93.34.129.101,VULTURES,¥$,VULTURES 1,spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,,,,backbtn,backbtn,False,True,False,1712162152,False,31
2024-04-03 16:35:49+00:00,android,0,IT,93.34.129.101,End of Beginning,Djo,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,,,,backbtn,backbtn,False,True,False,1712162152,False,65
2024-04-03 16:35:49+00:00,android,3555,IT,93.34.129.101,Per dimenticare,Zero Assoluto,Per dimenticare,spotify:track:4xapIn6OHVjfotQKcgOL8K,,,,fwdbtn,backbtn,False,True,False,1712162148,False,21
2024-04-03 16:35:49+00:00,android,83,IT,93.34.129.101,Beautiful Things,Benson Boone,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,,,,backbtn,backbtn,False,True,False,1712162152,False,64
2024-04-03 16:35:50+00:00,android,223,IT,93.34.129.101,Sinceramente,Annalisa,E POI SIAMO FINITI NEL VORTICE,spotify:track:60QN1JrgYM7jcfW8pdQFqT,,,,backbtn,backbtn,False,True,False,1712162153,False,62
2024-04-03 16:35:50+00:00,android,113,IT,93.34.129.101,redrum,21 Savage,american dream,spotify:track:52eIcoLUM25zbQupAZYoFh,,,,backbtn,backbtn,False,True,False,1712162152,False,150
2024-04-03 16:35:50+00:00,android,130,IT,93.34.129.101,DIAMANTI GREZZI,CLARA,PRIMO,spotify:track:6KM80DJGk9gehJMDmKuzfv,,,,backbtn,backbtn,False,True,False,1712162153,False,64
2024-04-03 16:35:50+00:00,android,0,IT,93.34.129.101,UN RAGAZZO UNA RAGAZZA,The Kolors,UN RAGAZZO UNA RAGAZZA,spotify:track:60NDVF7fFIq13aO9rIN80c,,,,backbtn,backbtn,False,True,False,1712162153,False,61
2024-04-03 16:35:50+00:00,android,135,IT,93.34.129.101,MA CHE IDEA (feat. Pino D'Angiò),bnkr44,MA CHE IDEA (feat. Pino D'Angiò),spotify:track:1kKccj5wYXTj3gTpUIMoac,,,,backbtn,backbtn,False,True,False,1712162153,False,34
2024-04-03 16:35:50+00:00,android,94,IT,93.34.129.101,TUTA GOLD,Mahmood,NEI LETTI DEGLI ALTRI,spotify:track:371l4ekF9cDC2D5WuuabU6,,,,backbtn,backbtn,False,True,False,1712162153,False,50
2024-04-03 16:35:51+00:00,android,116,IT,93.34.129.101,SESSO OCCASIONALE,Tananai,"RAVE, ECLISSI",spotify:track:2jLUl0xElM30KU1dDXnVIF,,,,backbtn,backbtn,False,True,False,1712162154,False,45
2024-04-03 16:35:51+00:00,android,117,IT,93.34.129.101,In Italia 2024 (feat. Emma & Baby Gang),Fabri Fibra,In Italia 2024 (feat. Emma & Baby Gang),spotify:track:6nxQV4fJgfvyfZRPPJm1mO,,,,backbtn,backbtn,False,True,False,1712162153,False,36
2024-04-03 16:35:51+00:00,android,228,IT,93.34.129.101,Guasto D'Amore,Bresh,Guasto D'Amore,spotify:track:4CQNELF3U3gyNcI6sLr6yK,,,,backbtn,backbtn,False,True,False,1712162154,False,48
2024-04-03 16:35:51+00:00,android,114,IT,93.34.129.101,Jesus Walks,Kanye West,The College Dropout,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,,,,backbtn,backbtn,False,True,False,1712162154,False,174
2024-04-03 16:35:51+00:00,android,70,IT,93.34.129.101,bellissimissima <3,Alfa,bellissimissima <3,spotify:track:2qrCResILkL1JFeRBrv3qA,,,,backbtn,backbtn,False,True,False,1712162154,False,44
2024-04-03 16:35:53+00:00,android,1040,IT,93.34.129.101,Never Let Me Down,Kanye West,The College Dropout,spotify:track:34j4OxJxKznBs88cjSL2j9,,,,backbtn,backbtn,False,True,False,1712162154,False,206
2024-04-03 16:35:53+00:00,android,213,IT,93.34.129.101,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,,,,backbtn,backbtn,False,True,False,1712162155,False,79
2024-04-03 16:35:54+00:00,android,97,IT,93.34.129.101,Spingere,Il Pagante,Spingere,spotify:track:3RgpMcg7uRz9b4Sbn1iXec,,,,backbtn,backbtn,False,True,False,1712162156,False,38
2024-04-03 16:35:54+00:00,android,160,IT,93.34.129.101,"Bitch, Don’t Kill My Vibe - International Remix / Explicit Version",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6WfA83OCEsiZ2IOTbUF4UQ,,,,backbtn,backbtn,False,True,False,1712162156,False,137
2024-04-03 16:35:54+00:00,android,111,IT,93.34.129.101,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:3VYzbU22BooAROigHHwycs,,,,backbtn,backbtn,False,True,False,1712162156,False,176
2024-04-03 16:35:54+00:00,android,180,IT,93.34.129.101,On Melancholy Hill,Gorillaz,Plastic Beach,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,,,,backbtn,backbtn,False,True,False,1712162156,False,63
2024-04-03 16:35:54+00:00,android,70,IT,93.34.129.101,ELEMENT.,Kendrick Lamar,DAMN.,spotify:track:1EaKU4dMbesXXd3BrLCtYG,,,,backbtn,backbtn,False,True,False,1712162156,False,201
2024-04-03 16:35:54+00:00,android,75,IT,93.34.129.101,Pray For Me (with Kendrick Lamar),The Weeknd,Black Panther The Album Music From And Inspired By,spotify:track:77UjLW8j5UAGAGVGhR5oUK,,,,backbtn,backbtn,False,True,False,1712162156,False,47
2024-04-03 16:35:55+00:00,android,130,IT,93.34.129.101,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,backbtn,backbtn,False,True,False,1712162157,False,130
2024-04-03 16:35:55+00:00,android,356,IT,93.34.129.101,Missili,Frah Quintale,Lungolinea.,spotify:track:5dcyltc1ataieXIeTqhH3t,,,,backbtn,backbtn,False,True,False,1712162157,False,147
2024-04-03 16:35:56+00:00,android,2190,IT,93.34.129.101,Ottima Scusa,Willie Peyote,Sindrome di Tôret,spotify:track:0XhdO6hPMLByA0nk8HAiGN,,,,backbtn,backbtn,False,True,False,1712162157,False,108
2024-04-03 16:35:57+00:00,android,333,IT,93.34.129.101,You Don't Own Me,Lesley Gore,Lesley Gore Sings Of Mixed-Up Hearts,spotify:track:7ngRS53kqxLcEt9Pythc5d,,,,backbtn,backbtn,False,True,False,1712162159,False,6
2024-04-03 16:39:22+00:00,android,206233,IT,93.34.129.101,Who Can It Be Now?,Men At Work,Business As Usual,spotify:track:5BCykgPXc7zEBg2oU0klvy,,,,backbtn,trackdone,False,False,False,1712162160,False,15
2024-04-03 16:47:09+00:00,android,2591,IT,93.34.129.101,You Don't Own Me,Lesley Gore,Lesley Gore Sings Of Mixed-Up Hearts,spotify:track:7ngRS53kqxLcEt9Pythc5d,,,,trackdone,fwdbtn,False,True,False,1712162365,False,6
2024-04-03 16:47:10+00:00,android,1980,IT,93.34.129.101,Ottima Scusa,Willie Peyote,Sindrome di Tôret,spotify:track:0XhdO6hPMLByA0nk8HAiGN,,,,fwdbtn,fwdbtn,False,True,False,1712162831,False,108
2024-04-03 16:47:17+00:00,android,5818,IT,93.34.129.101,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,fwdbtn,backbtn,False,True,False,1712162833,False,130
2024-04-03 16:50:34+00:00,android,198520,IT,93.34.129.101,Ottima Scusa,Willie Peyote,Sindrome di Tôret,spotify:track:0XhdO6hPMLByA0nk8HAiGN,,,,backbtn,trackdone,False,False,False,1712162839,False,108
2024-04-03 17:02:33+00:00,android,116800,IT,93.34.129.101,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,trackdone,logout,False,False,False,1712163037,False,130
2024-04-03 19:05:32+00:00,android,1803,IT,93.34.129.101,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,appload,backbtn,False,True,False,1712171132,False,130
2024-04-03 19:08:49+00:00,android,198520,IT,93.34.129.101,Ottima Scusa,Willie Peyote,Sindrome di Tôret,spotify:track:0XhdO6hPMLByA0nk8HAiGN,,,,backbtn,trackdone,False,False,False,1712171134,False,108
2024-04-03 19:11:50+00:00,android,180342,IT,93.34.129.101,Quanto ti vorrei,chiello,Quanto ti vorrei,spotify:track:1AC9rHDPQC3QoC3iYPeSEI,,,,trackdone,trackdone,False,False,False,1712171332,False,130
2024-04-03 19:15:06+00:00,android,195349,IT,93.34.129.101,Missili,Frah Quintale,Lungolinea.,spotify:track:5dcyltc1ataieXIeTqhH3t,,,,trackdone,trackdone,False,False,False,1712171513,False,147
2024-04-03 19:17:44+00:00,android,157118,IT,93.34.129.101,Spingere,Il Pagante,Spingere,spotify:track:3RgpMcg7uRz9b4Sbn1iXec,,,,trackdone,trackdone,False,False,False,1712171709,False,38
2024-04-03 19:18:15+00:00,android,29974,IT,93.34.129.101,On Melancholy Hill,Gorillaz,Plastic Beach,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,,,,trackdone,fwdbtn,False,True,False,1712171866,False,63
2024-04-03 19:21:34+00:00,android,200173,IT,93.34.129.101,Rhinestone Eyes,Gorillaz,Plastic Beach,spotify:track:1foMv2HQwfQ2vntFf9HFeG,,,,fwdbtn,trackdone,False,False,False,1712171897,False,123
2024-04-03 19:25:06+00:00,android,211440,IT,93.34.129.101,Pray For Me (with Kendrick Lamar),The Weeknd,Black Panther The Album Music From And Inspired By,spotify:track:77UjLW8j5UAGAGVGhR5oUK,,,,trackdone,trackdone,False,False,False,1712172097,False,47
